cons_12m,cons_gas_12m,off_peak_forecast_energy,off_peak_forecast_power,imp_cons,margin_net_pow_ele,net_margin,pow_max,churn,off_peak_mean_energy,off_peak_mean_power,off_peak_diff_energy,off_peak_diff_power,origin,channel,discount_energy,active_products,antiquity
19456,0,0.165794,44.31137796,0.0,26.04,92.13,10.392,0,0.16977363636363638,44.26693028727272,-0.005350000000000021,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
29043,0,0.142881,45.80687796,84.07,22.96,40.53,13.15,0,0.14841966666666664,44.46600546,-0.006877999999999995,1.6777787999999987,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
2658,11840,0.164775,46.30537836,0.0,28.02,5.92,13.856,0,0.1690883333333333,44.49285706,-0.004974000000000006,2.1777792000000034,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,MULTIPLE,RECENT
1928,0,0.146694,44.31137796,0.0,23.76,30.08,10.392,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
25620,0,0.1152369999999999,40.606701,354.07,5.96,260.32,17.88,0,0.12213983333333334,40.6066995,-0.007016000000000008,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
12904,0,0.1457109999999999,44.31137796,0.0,21.52,66.23,13.2,0,0.14985533333333334,44.35582026,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
739902,332855,0.161165,44.31137796,184.1,24.0,135.74,14.5,1,0.165121,44.38545035999999,-0.0024270000000000125,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
105788,0,0.114588,40.606701,84.94,24.33,147.68,15.01,0,0.12189591666666665,40.6202755,-0.006199000000000093,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
14045,347847,0.145789,44.31137796,332.98,7.02,197.18,15.0,0,0.15056041666666667,44.28174536,-0.0047669999999999935,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
2319,0,0.164635,44.31137796,0.0,23.65,25.74,10.35,0,0.16840716666666666,44.26693026,-0.00361800000000001,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
16247,0,0.1169,40.606701,0.0,40.92,105.88,16.4,1,0.12433841666666666,40.701733,-0.006191999999999989,0.1629119999999986,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
1332,0,0.1457109999999999,44.31137796,0.0,18.56,15.49,11.4,0,0.14985533333333334,44.35582046,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3081,0,0.146694,44.31137796,70.82,23.76,49.5,10.392,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
33480,0,0.1169,40.606701,302.65,62.16,268.96,41.5,0,0.12433841666666666,40.7017324,-0.006191999999999989,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6070,0,0.120372,40.606701,42.16,44.91,52.33,19.8,0,0.12779733333333335,40.68815609999999,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
40763,0,0.1151819999999999,40.606701,757.94,29.3,453.93,24.249,0,0.12405983333333333,40.6745798,-0.011969000000000007,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
51686,0,0.114481,40.606701,428.56,48.06,539.42,70.0,0,0.12200616666666668,40.728885,-0.006671999999999997,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
14931,0,0.120372,40.606701,114.69,37.44,184.35,25.0,1,0.12791441666666667,40.7017324,-0.006756000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
7817,0,0.1457109999999999,44.31137796,97.98,17.92,56.09,11.04,0,0.14985533333333334,44.35582046,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
10287,0,0.144058,44.31137796,97.48,4.04,135.99,15.0,0,0.14746783333333333,44.31137536,-0.006186999999999998,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
23957,0,0.1157609999999999,40.606701,435.43,14.48,278.65,15.78,0,0.12382616666666667,40.728885,-0.008878999999999998,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
11538,0,0.165793,44.31137796,0.0,7.68,108.44,11.5,0,0.16848583333333333,44.29656036,-0.0022149999999999948,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
16408,0,0.144149,44.31137796,0.0,26.92,241.1,13.1,0,0.1460485833333333,44.40026526,-0.0034010000000000984,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
16527,0,0.1152369999999999,40.606701,42.23,5.52,196.22,16.5,0,0.12373475,40.5931235,-0.009328000000000017,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
251519,0,0.1640569999999999,44.31137796,0.0,10.98,179.28,10.35,0,0.16805233333333328,44.32619046,-0.003573000000000104,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
94082,68125,0.1100829999999999,40.606701,657.04,6.81,761.27,25.097,0,0.11958508333333333,40.728885,-0.010502999999999998,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
32,0,0.146694,44.31137796,0.0,30.22,0.54,13.2,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,RECENT
2170560,33185,0.164628,44.31137796,0.85,23.76,3.3,10.392,0,0.16855166666666666,44.26693036,-0.004196000000000005,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
268695,0,0.144902,44.31137796,31.68,24.42,23.06,13.2,0,0.1489579166666666,44.370635459999995,-0.0034229999999998983,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
6552,0,0.16695,44.31137796,0.0,22.52,77.74,13.856,0,0.1708356666666667,44.355820359999996,-0.0029840000000000144,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
901074,0,0.1169099999999999,40.606701,321.02,21.0,588.03,19.8,0,0.12452366666666666,40.6610035,-0.007793999999999995,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
28632,0,0.144058,44.31137796,695.46,4.04,350.96,15.0,0,0.14775533333333335,44.26693036,-0.006186999999999998,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1750165,7679,0.115174,40.606701,204.41,19.14,236.81,18.0,0,0.12278558333333334,40.6610035,-0.007801000000000002,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
17794,0,0.1157609999999999,40.606701,113.51,30.18,231.03,25.0,0,0.12404483333333333,40.728885,-0.008877999999999997,0.0,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,RECENT
328,0,0.144902,44.31137796,3.67,18.27,4.94,13.0,0,0.14783083333333327,44.355820359999996,-0.0013419999999998988,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
14935,0,0.146348,45.80687796,0.0,24.08,49.62,13.8,0,0.1499535,44.54656026,-0.0033959999999999824,1.6777787999999987,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
643070,0,0.146694,44.31137796,117.68,30.22,151.55,13.2,0,0.1502853333333333,44.40026526,-0.0008479999999999044,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
328853,0,0.115174,40.606701,0.0,28.89,9.72,15.935,0,0.12278558333333334,40.6610035,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1178245,0,0.1640579999999999,44.31137796,1474.18,29.64,660.91,13.15,1,0.16804750000000002,44.26693046,-0.004194000000000003,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
29619,0,0.143166,44.31137796,177.58,10.0,275.97,15.0,0,0.14736483333333336,44.370635459999995,-0.0037780000000000036,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
2353,0,0.1457109999999999,44.31137796,0.0,7.8,45.45,10.392,0,0.15052200000000002,44.29656036,-0.004844999999999988,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
1967,0,0.114604,40.606701,14.91,20.29,17.09,15.001,1,0.122435,40.6338515,-0.008381,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
4,418995,0.1169,40.606701,0.0,49.92,0.05,20.0,0,0.12454391666666666,40.728885,-0.006689000000000014,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
10277,17063,0.114604,40.606701,39.02,19.44,75.12,17.25,0,0.12240716666666666,40.6202755,-0.008381,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
1586,0,0.1457109999999999,44.31137796,0.0,14.64,30.72,10.392,0,0.14979741666666666,44.34100546,-0.0037669999999999926,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
10826,0,0.163869,44.31137796,0.0,6.18,81.59,13.2,0,0.16774091666666666,44.28174526,-0.004148999999999986,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
34730,0,0.114667,40.606701,390.97,6.53999999999999,383.79,34.5,0,0.12414274999999998,40.728885,-0.01041099999999999,0.0,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
8047,0,0.162461,45.30837756,0.0,16.8,74.58,13.856,1,0.1666113333333333,44.365078759999996,-0.006139000000000089,1.1777784000000011,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
12250,0,0.141434,44.31137796,0.0,14.7,139.21,13.856,0,0.14772783333333334,44.32619036,-0.008061000000000013,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
18304,0,0.144149,44.31137796,0.0,28.45,284.76,13.856,1,0.1483705833333333,44.40026526,-0.003400999999999904,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
12983,0,0.1646369999999999,44.31137796,0.0,20.2,124.94,13.856,0,0.16779716666666666,44.35582026,-0.0015469999999999928,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
2879,1295,0.165793,44.31137796,0.0,13.26,3.74,11.142,0,0.16864916666666666,44.296560559999996,-0.0024109999999999965,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,MULTIPLE,OLD
8081,0,0.1153599999999999,40.606701,93.99,11.01,89.59,25.0,0,0.1294143333333333,41.209949959999996,-0.012678999999999899,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
23267,0,0.15441,41.1052014,230.59,52.8,1065.35,15.1,0,0.16020108333333333,41.20139948,0.004370000000000013,0.16491552000000098,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,ONE,RECENT
765101,0,0.113323,40.606701,608.2,19.57,681.7,21.91,1,0.12124908333333333,40.6474275,-0.008501999999999996,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
11593,0,0.1446309999999999,44.31137796,0.0,13.1,173.32,10.39,0,0.1478145,44.281745459999996,-0.003037999999999985,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,MULTIPLE,OLD
7448,0,0.144038,45.30837756,0.0,15.12,91.86,13.2,1,0.14919983333333334,44.26693026,-0.006765999999999994,-1.1999999998124622e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
9328,0,0.1457109999999999,44.31137796,107.67,12.36,136.23,10.392,0,0.14968158333333334,44.31137546,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
6887,12677,0.1458839999999999,44.31137796,263.61,33.12,99.04,13.2,0,0.14536041666666666,44.26693046,0.0012159999999999949,-1.1999999998124622e-06,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,OLD
0,0,0.092453,59.17346796,0.0,0.12,0.0,40.0,0,0.10404441666666668,59.17346796,-0.005794999999999995,0.0,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
15102,0,0.144058,44.31137796,0.0,3.7,201.31,13.856,0,0.14766016666666668,44.32619055999999,-0.005610000000000004,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
4539,0,0.114782,40.9390266,0.0,18.99,73.14,16.0,1,0.12536374999999997,40.62090129999999,-0.013258999999999896,0.4962492000000083,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
623160,0,0.113323,40.606701,988.82,10.04,584.1,17.172,0,0.12124908333333333,40.6474275,-0.008501999999999996,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
12883,0,0.143166,44.31137796,325.79,17.22,171.55,10.392,0,0.14702933333333335,44.44470995999999,-0.0020439999999999903,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
20019,0,0.1169,40.606701,182.73,35.88,244.14,29.7,0,0.12417433333333333,40.68815609999999,-0.006191999999999989,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
4121,0,0.165214,44.31137796,113.22,21.48,39.41,10.392,0,0.16797333333333334,44.370635359999994,-0.005251000000000006,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
69250,0,0.114481,40.606701,670.34,12.36,716.91,33.0,0,0.12246358333333333,40.6202755,-0.008497000000000005,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
44911,18084,0.142819,44.31137796,2101.32,16.66,648.64,13.2,0,0.14690283333333334,44.341005259999996,-0.0037780000000000036,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,MULTIPLE,OLD
3108,0,0.141666,44.31137796,0.0,10.08,37.67,10.392,0,0.14780033333333334,44.355820359999996,-0.007829000000000003,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1017579,187578,0.115174,40.606701,197.25,14.6,240.97,15.93,0,0.12275558333333335,40.6474275,-0.007801000000000002,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
47383,2604,0.142321,44.31137796,577.01,6.45,315.28,13.856,0,0.14685299999999998,44.281745459999996,-0.005360000000000004,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
176858,0,0.1169019999999999,40.606701,61.6,46.44,296.68,31.0,0,0.12404325000000001,40.565971499999996,-0.006692999999999991,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
10406,0,0.162904,44.31137796,0.0,11.95,83.76,13.856,0,0.16671066666666667,44.31137526,-0.004733999999999988,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
2377,0,0.1457109999999999,44.31137796,0.0,18.62,36.9,13.2,0,0.14979741666666666,44.34100546,-0.0037669999999999926,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
35264,0,0.117486,40.606701,0.0,23.52,442.28,15.7,0,0.12587366666666666,40.565971499999996,-0.01014000000000001,3.600000006542814e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
8051,0,0.11634,40.606701,106.03,19.5,98.55,17.320999999999998,0,0.12519466666666665,40.6338515,-0.010108000000000103,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
19142,0,0.110616,40.606701,0.0,0.8400000000000011,173.33,19.8,1,0.12219158333333331,40.565971499999996,-0.011061000000000085,3.600000006542814e-06,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
7840,0,0.1457109999999999,44.31137796,0.0,19.2,120.64,10.392,0,0.14991325,44.37063526,-0.0037669999999999926,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
1282922,214211,0.1457109999999999,44.31137796,0.0,21.52,118.5,13.2,0,0.14985533333333334,44.35582046,-0.0037669999999999926,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
3061,0,0.228671,46.30537836,0.0,37.2,17.84,13.856,0,0.18824958333333333,44.99285716,0.060274999999999995,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,DISCOUNT,MULTIPLE,OLD
2676,0,0.146348,46.30537836,0.0,20.97,38.3,10.35,0,0.14986466666666667,44.44841206,-0.0033959999999999824,2.1777792000000034,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
64325,0,0.114017,40.606701,573.22,35.56,582.9,45.0,0,0.12165625000000001,40.6745798,-0.0078059999999999935,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,MISSING,NO_DISCOUNT,ONE,OLD
4542,0,0.147506,45.80687796,145.67,20.08,77.61,11.5,0,0.1513245,44.69470995999999,-0.0036479999999999846,1.5,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
3167,11,0.141434,44.31137796,76.03,10.08,37.05,10.392,0,0.14658508333333328,44.31137546,-0.006904999999999911,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,MULTIPLE,OLD
5897,0,0.146694,44.31137796,0.0,34.27,59.73,15.0,0,0.15121008333333333,44.40026526,-0.0045469999999999955,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
5731448,0,0.115174,40.606701,329.52,19.82,432.45,25.68,0,0.1230155,40.728885,-0.008298,0.0,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,RECENT
49098,41590,0.1169099999999999,40.606701,144.5,25.4,208.82,27.713,0,0.12435808333333333,40.728885,-0.0071370000000000045,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
13319,0,0.1169099999999999,40.606701,120.27,31.22,169.11,17.25,0,0.12668966666666667,40.98299318,-0.010228000000000015,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,MISSING,NO_DISCOUNT,ONE,OLD
8023,0,0.143575,44.31137796,0.0,31.2,238.02,13.856,0,0.14752133333333334,44.29656036,-0.003394000000000008,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
3579,0,0.114604,40.606701,33.54,15.5,38.39,17.25,0,0.12366691666666668,40.6066995,-0.009971000000000008,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,OLD
37834,0,0.112922,40.606701,0.0,16.44,648.29,16.5,0,0.12261991666666666,40.5931235,-0.010492999999999988,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,MISSING,NO_DISCOUNT,ONE,OLD
3277,0,0.142649,44.31137796,43.47,34.8,47.06,13.9,0,0.15036408333333331,44.26693046,-0.009187,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,usilxuppasemubllopkaafesmlibmsdf,NO_DISCOUNT,ONE,RECENT
6207104,41532,0.161165,44.31137796,786.31,13.98,295.33,13.164,0,0.16592933333333332,44.32619046,-0.004739999999999994,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,MULTIPLE,RECENT
4926,0,0.144902,44.31137796,0.0,18.48,67.32,13.15,0,0.14878474999999994,44.34100536,-0.0034229999999998983,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
8964,0,0.146694,44.31137796,0.0,29.04,14.23,11.6,0,0.15064316666666666,44.26693026,-0.005149999999999988,-1.1999999998124622e-06,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
30855,0,0.1151819999999999,40.606701,131.15,15.45,384.54,20.0,0,0.12445808333333334,40.6338515,-0.011269000000000001,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,ewpakwlliwisiwduibdlfmalxowmwpci,NO_DISCOUNT,ONE,OLD
34276,52441,0.1151819999999999,40.606701,198.85,9.58,415.88,19.919,0,0.12481549999999995,40.728885,-0.011634999999999895,0.0,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
174990,1159,0.1169,40.606701,0.0,24.24,903.78,24.249,0,0.12443475,40.7017324,-0.006770000000000012,0.16291560000000516,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
4958,16861,0.144902,44.31137796,0.0,14.88,68.13,12.5,0,0.14840208333333332,44.34100546,-0.0027669999999999917,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
54419,0,0.144902,44.31137796,1.17,21.11,29.23,15.0,0,0.14878474999999994,44.34100546,-0.0034229999999998983,0.17777879999999868,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
41841,0,0.145789,44.31137796,628.48,9.56,210.42,14.3,0,0.14841583333333333,44.29656036,-0.0022240000000000038,0.17777879999999868,lxidpiddsbxsbosboudacockeimpuepw,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
15043,22262,0.115174,40.606701,125.5,24.84,121.85,17.320999999999998,0,0.12278558333333334,40.6610035,-0.007801000000000002,0.16291560000000516,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,MULTIPLE,RECENT
2157,0,0.144963,44.31137796,53.38,26.04,33.08,10.392,0,0.15026383333333335,44.32619036,-0.006287999999999988,0.17777879999999868,ldkssxwpmemidmecebumciepifcamkci,foosdfpfkusacimwkcsosbicdxkicaua,NO_DISCOUNT,ONE,RECENT
291058,0,0.118646,40.606701,22.85,40.78,16.34,20.0,0,0.12629291666666662,40.6745798,-0.007787000000000099,0.16291560000000516,kamkkxfxxuwbdslkwifmmcsiusiuosws,lmkebamcaaclubfxadlmueccxoimlema,NO_DISCOUNT,ONE,OLD
